MUN_NAME,scen,seas,tslice,var,value
SIDDIPET,RCP85,JJAS,2021-2050,tmean,1.3462585
SIDDIPET,RCP85,JJAS,2021-2050,tmax,1.7138271
SIDDIPET,RCP85,JJAS,2021-2050,tmin,1.3636308
SIDDIPET,RCP85,JJAS,2061-2090,precip,18.380644
SIDDIPET,RCP85,JJAS,2061-2090,tmean,3.1446512
SIDDIPET,RCP85,JJAS,2061-2090,tmax,3.3136399
SIDDIPET,RCP85,JJAS,2061-2090,tmin,3.2360928
SIDDIPET,RCP85,ON,2021-2050,precip,65.79153
SIDDIPET,RCP85,ON,2021-2050,tmean,1.3384708
SIDDIPET,RCP85,ON,2021-2050,tmax,1.7367411
SIDDIPET,RCP85,ON,2021-2050,tmin,1.5880035
SIDDIPET,RCP85,ON,2061-2090,precip,90.34173
SIDDIPET,RCP85,ON,2061-2090,tmean,3.0140727
SIDDIPET,RCP85,ON,2061-2090,tmax,2.9692822
SIDDIPET,RCP85,ON,2061-2090,tmin,3.6169646
SIDDIPET,RCP85,DJF,2021-2050,precip,11.073085
SIDDIPET,RCP85,DJF,2021-2050,tmean,1.559761
SIDDIPET,RCP85,DJF,2021-2050,tmax,2.175112
SIDDIPET,RCP85,DJF,2021-2050,tmin,1.7953476
SIDDIPET,RCP85,DJF,2061-2090,precip,10.445785
SIDDIPET,RCP85,DJF,2061-2090,tmean,3.7215292
SIDDIPET,RCP85,DJF,2061-2090,tmax,4.0159316
SIDDIPET,RCP85,DJF,2061-2090,tmin,4.2823052
SIDDIPET,RCP85,MAM,2021-2050,precip,39.248993
SIDDIPET,RCP85,MAM,2021-2050,tmean,1.8970171
SIDDIPET,RCP85,MAM,2021-2050,tmax,1.6000229
SIDDIPET,RCP85,MAM,2021-2050,tmin,1.7912704
SIDDIPET,RCP85,MAM,2061-2090,precip,48.91405
SIDDIPET,RCP85,MAM,2061-2090,tmean,4.0625453
SIDDIPET,RCP85,MAM,2061-2090,tmax,3.4368675
SIDDIPET,RCP85,MAM,2061-2090,tmin,4.050633
SADASIVAPET,RCP45,Annual,2021-2050,precip,24.819096
SADASIVAPET,RCP45,Annual,2021-2050,tmean,1.3587713
SADASIVAPET,RCP45,Annual,2021-2050,tmax,1.5628605
SADASIVAPET,RCP45,Annual,2021-2050,tmin,1.3534763
SADASIVAPET,RCP45,Annual,2061-2090,precip,34.82889
SADASIVAPET,RCP45,Annual,2061-2090,tmean,2.064576
SADASIVAPET,RCP45,Annual,2061-2090,tmax,1.8440948
SADASIVAPET,RCP45,Annual,2061-2090,tmin,2.1149948
SADASIVAPET,RCP45,JJAS,2021-2050,precip,1.8846904
SADASIVAPET,RCP45,JJAS,2021-2050,tmean,1.2099173
SADASIVAPET,RCP45,JJAS,2021-2050,tmax,1.5123131
SADASIVAPET,RCP45,JJAS,2021-2050,tmin,1.1612256
SADASIVAPET,RCP45,JJAS,2061-2090,precip,13.358175
SADASIVAPET,RCP45,JJAS,2061-2090,tmean,1.8651233
SADASIVAPET,RCP45,JJAS,2061-2090,tmax,1.8739574
SADASIVAPET,RCP45,JJAS,2061-2090,tmin,1.7676072
SADASIVAPET,RCP45,ON,2021-2050,precip,37.443115
SADASIVAPET,RCP45,ON,2021-2050,tmean,1.1626377
SADASIVAPET,RCP45,ON,2021-2050,tmax,1.5621648
SADASIVAPET,RCP45,ON,2021-2050,tmin,1.2384391
SADASIVAPET,RCP45,ON,2061-2090,precip,59.991653
SADASIVAPET,RCP45,ON,2061-2090,tmean,1.7857347
SADASIVAPET,RCP45,ON,2061-2090,tmax,1.5043793
SADASIVAPET,RCP45,ON,2061-2090,tmin,2.038813
SADASIVAPET,RCP45,DJF,2021-2050,precip,17.884651
SADASIVAPET,RCP45,DJF,2021-2050,tmean,1.453491
SADASIVAPET,RCP45,DJF,2021-2050,tmax,1.824435
SADASIVAPET,RCP45,DJF,2021-2050,tmin,1.576487
SADASIVAPET,RCP45,DJF,2061-2090,precip,24.561592
SADASIVAPET,RCP45,DJF,2061-2090,tmean,2.1835897
SADASIVAPET,RCP45,DJF,2061-2090,tmax,2.0216575
SADASIVAPET,RCP45,DJF,2061-2090,tmin,2.3946042
SADASIVAPET,RCP45,MAM,2021-2050,precip,53.91673
SADASIVAPET,RCP45,MAM,2021-2050,tmean,1.5932791
SADASIVAPET,RCP45,MAM,2021-2050,tmax,1.3691463
SADASIVAPET,RCP45,MAM,2021-2050,tmin,1.4634912
SADASIVAPET,RCP45,MAM,2061-2090,precip,56.948635
SADASIVAPET,RCP45,MAM,2061-2090,tmean,2.3973937
SADASIVAPET,RCP45,MAM,2061-2090,tmax,1.853192
SADASIVAPET,RCP45,MAM,2061-2090,tmin,2.3493567
SADASIVAPET,RCP85,Annual,2021-2050,precip,24.679968
SADASIVAPET,RCP85,Annual,2021-2050,tmean,1.5161912
SADASIVAPET,RCP85,Annual,2021-2050,tmax,1.7944255
SADASIVAPET,RCP85,Annual,2021-2050,tmin,1.5847433
SADASIVAPET,RCP85,Annual,2061-2090,precip,33.385975
SADASIVAPET,RCP85,Annual,2061-2090,tmean,3.4051042
SADASIVAPET,RCP85,Annual,2061-2090,tmax,3.411754
SADASIVAPET,RCP85,Annual,2061-2090,tmin,3.6948986
SADASIVAPET,RCP85,JJAS,2021-2050,precip,8.041105
SADASIVAPET,RCP85,JJAS,2021-2050,tmean,1.3447845
SADASIVAPET,RCP85,JJAS,2021-2050,tmax,1.7309005
SADASIVAPET,RCP85,JJAS,2021-2050,tmin,1.373935
SADASIVAPET,RCP85,JJAS,2061-2090,precip,10.069069
SADASIVAPET,RCP85,JJAS,2061-2090,tmean,3.0739222
SADASIVAPET,RCP85,JJAS,2061-2090,tmax,3.2808366
SADASIVAPET,RCP85,JJAS,2061-2090,tmin,3.2104092
SADASIVAPET,RCP85,ON,2021-2050,precip,57.273678
SADASIVAPET,RCP85,ON,2021-2050,tmean,1.3247085
SADASIVAPET,RCP85,ON,2021-2050,tmax,1.789742
SADASIVAPET,RCP85,ON,2021-2050,tmin,1.5495086
SADASIVAPET,RCP85,ON,2061-2090,precip,86.28848
SADASIVAPET,RCP85,ON,2061-2090,tmean,2.9429622
SADASIVAPET,RCP85,ON,2061-2090,tmax,3.008757
SADASIVAPET,RCP85,ON,2061-2090,tmin,3.5774007
SADASIVAPET,RCP85,DJF,2021-2050,precip,9.6598835
SADASIVAPET,RCP85,DJF,2021-2050,tmean,1.54419
SADASIVAPET,RCP85,DJF,2021-2050,tmax,2.098715
SADASIVAPET,RCP85,DJF,2021-2050,tmin,1.7024093
SADASIVAPET,RCP85,DJF,2061-2090,precip,14.529412
SADASIVAPET,RCP85,DJF,2061-2090,tmean,3.5829022
SADASIVAPET,RCP85,DJF,2061-2090,tmax,3.8585017
SADASIVAPET,RCP85,DJF,2061-2090,tmin,4.0763826
SADASIVAPET,RCP85,MAM,2021-2050,precip,40.15606
SADASIVAPET,RCP85,MAM,2021-2050,tmean,1.8443902
SADASIVAPET,RCP85,MAM,2021-2050,tmax,1.5779579
SADASIVAPET,RCP85,MAM,2021-2050,tmin,1.7716448
SADASIVAPET,RCP85,MAM,2061-2090,precip,48.063408
SADASIVAPET,RCP85,MAM,2061-2090,tmean,3.9769769
SADASIVAPET,RCP85,MAM,2061-2090,tmax,3.4082272
SADASIVAPET,RCP85,MAM,2061-2090,tmin,4.037732
NIZAMABAD,RCP45,Annual,2021-2050,precip,19.87938
NIZAMABAD,RCP45,Annual,2021-2050,tmean,1.4365089
NIZAMABAD,RCP45,Annual,2021-2050,tmax,1.5781705
NIZAMABAD,RCP45,Annual,2021-2050,tmin,1.454985
NIZAMABAD,RCP45,Annual,2061-2090,precip,37.46997
NIZAMABAD,RCP45,Annual,2061-2090,tmean,2.2014244
NIZAMABAD,RCP45,Annual,2061-2090,tmax,1.8559381
NIZAMABAD,RCP45,Annual,2061-2090,tmin,2.2611928
NIZAMABAD,RCP45,JJAS,2021-2050,precip,6.6911397
NIZAMABAD,RCP45,JJAS,2021-2050,tmean,1.2693007
NIZAMABAD,RCP45,JJAS,2021-2050,tmax,1.5083048
NIZAMABAD,RCP45,JJAS,2021-2050,tmin,1.1587687
NIZAMABAD,RCP45,JJAS,2061-2090,precip,19.795576
NIZAMABAD,RCP45,JJAS,2061-2090,tmean,1.9732475
NIZAMABAD,RCP45,JJAS,2061-2090,tmax,1.869679
NIZAMABAD,RCP45,JJAS,2061-2090,tmin,1.7676919
NIZAMABAD,RCP45,ON,2021-2050,precip,33.196445
NIZAMABAD,RCP45,ON,2021-2050,tmean,1.2492399
NIZAMABAD,RCP45,ON,2021-2050,tmax,1.5067463
NIZAMABAD,RCP45,ON,2021-2050,tmin,1.3658566
NIZAMABAD,RCP45,ON,2061-2090,precip,62.715034
NIZAMABAD,RCP45,ON,2061-2090,tmean,1.941462
NIZAMABAD,RCP45,ON,2061-2090,tmax,1.4203715
NIZAMABAD,RCP45,ON,2061-2090,tmin,2.1542187
NIZAMABAD,RCP45,DJF,2021-2050,precip,6.7864847
NIZAMABAD,RCP45,DJF,2021-2050,tmean,1.5698748
NIZAMABAD,RCP45,DJF,2021-2050,tmax,1.90538
NIZAMABAD,RCP45,DJF,2021-2050,tmin,1.7937365
NIZAMABAD,RCP45,DJF,2061-2090,precip,27.047955
NIZAMABAD,RCP45,DJF,2061-2090,tmean,2.3806949
NIZAMABAD,RCP45,DJF,2061-2090,tmax,2.1159825
NIZAMABAD,RCP45,DJF,2061-2090,tmin,2.7290187
NIZAMABAD,RCP45,MAM,2021-2050,precip,41.67855
NIZAMABAD,RCP45,MAM,2021-2050,tmean,1.6509329
NIZAMABAD,RCP45,MAM,2021-2050,tmax,1.3917319
NIZAMABAD,RCP45,MAM,2021-2050,tmin,1.5706079
NIZAMABAD,RCP45,MAM,2061-2090,precip,54.627804
NIZAMABAD,RCP45,MAM,2061-2090,tmean,2.4996977
NIZAMABAD,RCP45,MAM,2061-2090,tmax,1.8679504
NIZAMABAD,RCP45,MAM,2061-2090,tmin,2.5226848
NIZAMABAD,RCP85,Annual,2021-2050,precip,25.428474
NIZAMABAD,RCP85,Annual,2021-2050,tmean,1.5996916
NIZAMABAD,RCP85,Annual,2021-2050,tmax,1.8009384
NIZAMABAD,RCP85,Annual,2021-2050,tmin,1.710917
NIZAMABAD,RCP85,Annual,2061-2090,precip,34.398857
NIZAMABAD,RCP85,Annual,2061-2090,tmean,3.5831084
NIZAMABAD,RCP85,Annual,2061-2090,tmax,3.457591
NIZAMABAD,RCP85,Annual,2061-2090,tmin,3.9738705
NIZAMABAD,RCP85,JJAS,2021-2050,precip,13.696509
NIZAMABAD,RCP85,JJAS,2021-2050,tmean,1.3991976
NIZAMABAD,RCP85,JJAS,2021-2050,tmax,1.7136979
NIZAMABAD,RCP85,JJAS,2021-2050,tmin,1.3799777
NIZAMABAD,RCP85,JJAS,2061-2090,precip,16.884644
NIZAMABAD,RCP85,JJAS,2061-2090,tmean,3.1913793
NIZAMABAD,RCP85,JJAS,2061-2090,tmax,3.2781057
NIZAMABAD,RCP85,JJAS,2061-2090,tmin,3.2663324
NIZAMABAD,RCP85,ON,2021-2050,precip,64.426056
NIZAMABAD,RCP85,ON,2021-2050,tmean,1.4070706
NIZAMABAD,RCP85,ON,2021-2050,tmax,1.6732669
NIZAMABAD,RCP85,ON,2021-2050,tmin,1.6799426
NIZAMABAD,RCP85,ON,2061-2090,precip,83.58751
NIZAMABAD,RCP85,ON,2061-2090,tmean,3.0540175
NIZAMABAD,RCP85,ON,2061-2090,tmax,2.8415155
NIZAMABAD,RCP85,ON,2061-2090,tmin,3.7750454
NIZAMABAD,RCP85,DJF,2021-2050,precip,3.7767646
NIZAMABAD,RCP85,DJF,2021-2050,tmean,1.6518962
NIZAMABAD,RCP85,DJF,2021-2050,tmax,2.1819856
NIZAMABAD,RCP85,DJF,2021-2050,tmin,1.955606
NIZAMABAD,RCP85,DJF,2061-2090,precip,6.405716
NIZAMABAD,RCP85,DJF,2061-2090,tmean,3.9091876
NIZAMABAD,RCP85,DJF,2061-2090,tmax,4.0951757
NIZAMABAD,RCP85,DJF,2061-2090,tmin,4.6559334
NIZAMABAD,RCP85,MAM,2021-2050,precip,36.724415
NIZAMABAD,RCP85,MAM,2021-2050,tmean,1.9432261
NIZAMABAD,RCP85,MAM,2021-2050,tmax,1.6213257
NIZAMABAD,RCP85,MAM,2021-2050,tmin,1.9281301
NIZAMABAD,RCP85,MAM,2061-2090,precip,52.951855
NIZAMABAD,RCP85,MAM,2061-2090,tmean,4.132062
NIZAMABAD,RCP85,MAM,2061-2090,tmax,3.470037
NIZAMABAD,RCP85,MAM,2061-2090,tmin,4.3677416
NARAYANPET,RCP45,Annual,2021-2050,precip,18.677376
NARAYANPET,RCP45,Annual,2021-2050,tmean,1.306479
NARAYANPET,RCP45,Annual,2021-2050,tmax,1.5572425
NARAYANPET,RCP45,Annual,2021-2050,tmin,1.3147042
NARAYANPET,RCP45,Annual,2061-2090,precip,32.06001
NARAYANPET,RCP45,Annual,2061-2090,tmean,1.9665681
NARAYANPET,RCP45,Annual,2061-2090,tmax,1.8325275
NARAYANPET,RCP45,Annual,2061-2090,tmin,2.04371
NARAYANPET,RCP45,JJAS,2021-2050,precip,-5.3799133
NARAYANPET,RCP45,JJAS,2021-2050,tmean,1.1627312
NARAYANPET,RCP45,JJAS,2021-2050,tmax,1.5187917
NARAYANPET,RCP45,JJAS,2021-2050,tmin,1.1804519
NARAYANPET,RCP45,JJAS,2061-2090,precip,11.903859
NARAYANPET,RCP45,JJAS,2061-2090,tmean,1.7678628
NARAYANPET,RCP45,JJAS,2061-2090,tmax,1.8481507
NARAYANPET,RCP45,JJAS,2061-2090,tmin,1.769001
NARAYANPET,RCP45,ON,2021-2050,precip,30.903618
NARAYANPET,RCP45,ON,2021-2050,tmean,1.1495352
NARAYANPET,RCP45,ON,2021-2050,tmax,1.6186123
NARAYANPET,RCP45,ON,2021-2050,tmin,1.190093
NARAYANPET,RCP45,ON,2061-2090,precip,53.262493
NARAYANPET,RCP45,ON,2061-2090,tmean,1.6837158
NARAYANPET,RCP45,ON,2061-2090,tmax,1.5764122
NARAYANPET,RCP45,ON,2061-2090,tmin,1.9419308
NARAYANPET,RCP45,DJF,2021-2050,precip,14.270385
NARAYANPET,RCP45,DJF,2021-2050,tmean,1.3451576
NARAYANPET,RCP45,DJF,2021-2050,tmax,1.7363726
NARAYANPET,RCP45,DJF,2021-2050,tmin,1.4335814
NARAYANPET,RCP45,DJF,2061-2090,precip,26.054844
NARAYANPET,RCP45,DJF,2061-2090,tmean,2.0670674
NARAYANPET,RCP45,DJF,2061-2090,tmax,1.965259
NARAYANPET,RCP45,DJF,2061-2090,tmin,2.2159722
NARAYANPET,RCP45,MAM,2021-2050,precip,47.009922
NARAYANPET,RCP45,MAM,2021-2050,tmean,1.5640932
NARAYANPET,RCP45,MAM,2021-2050,tmax,1.3884672
NARAYANPET,RCP45,MAM,2021-2050,tmin,1.4579042
NARAYANPET,RCP45,MAM,2061-2090,precip,50.80505
NARAYANPET,RCP45,MAM,2061-2090,tmean,2.3195775
NARAYANPET,RCP45,MAM,2061-2090,tmax,1.8497086
NARAYANPET,RCP45,MAM,2061-2090,tmin,2.3055794
NARAYANPET,RCP85,Annual,2021-2050,precip,19.026352
NARAYANPET,RCP85,Annual,2021-2050,tmean,1.4620194
NARAYANPET,RCP85,Annual,2021-2050,tmax,1.7727747
NARAYANPET,RCP85,Annual,2021-2050,tmin,1.5441055
NARAYANPET,RCP85,Annual,2061-2090,precip,30.893078
NARAYANPET,RCP85,Annual,2061-2090,tmean,3.2762578
NARAYANPET,RCP85,Annual,2061-2090,tmax,3.3408802
NARAYANPET,RCP85,Annual,2061-2090,tmin,3.5802224
NARAYANPET,RCP85,JJAS,2021-2050,precip,2.4018507
NARAYANPET,RCP85,JJAS,2021-2050,tmean,1.2826648
NARAYANPET,RCP85,JJAS,2021-2050,tmax,1.7018695
NARAYANPET,RCP85,JJAS,2021-2050,tmin,1.3886032
NARAYANPET,RCP85,JJAS,2061-2090,precip,7.3087463
NARAYANPET,RCP85,JJAS,2061-2090,tmean,2.9574213
NARAYANPET,RCP85,JJAS,2061-2090,tmax,3.180275
NARAYANPET,RCP85,JJAS,2061-2090,tmin,3.1886568
NARAYANPET,RCP85,ON,2021-2050,precip,43.867302
NARAYANPET,RCP85,ON,2021-2050,tmean,1.2982349
NARAYANPET,RCP85,ON,2021-2050,tmax,1.8332901
NARAYANPET,RCP85,ON,2021-2050,tmin,1.4746675
NARAYANPET,RCP85,ON,2061-2090,precip,79.47529
NARAYANPET,RCP85,ON,2061-2090,tmean,2.8576012
NARAYANPET,RCP85,ON,2061-2090,tmax,3.0580187
NARAYANPET,RCP85,ON,2061-2090,tmin,3.4390993
NARAYANPET,RCP85,DJF,2021-2050,precip,10.547189
NARAYANPET,RCP85,DJF,2021-2050,tmean,1.4759496
NARAYANPET,RCP85,DJF,2021-2050,tmax,2.0244553
NARAYANPET,RCP85,DJF,2021-2050,tmin,1.5755278
NARAYANPET,RCP85,DJF,2061-2090,precip,16.986345
NARAYANPET,RCP85,DJF,2061-2090,tmean,3.413131
NARAYANPET,RCP85,DJF,2061-2090,tmax,3.7112312
NARAYANPET,RCP85,DJF,2061-2090,tmin,3.796585
NARAYANPET,RCP85,MAM,2021-2050,precip,33.11088
NARAYANPET,RCP85,MAM,2021-2050,tmean,1.7964185
NARAYANPET,RCP85,MAM,2021-2050,tmax,1.5752907
NARAYANPET,RCP85,MAM,2021-2050,tmin,1.7663116
NARAYANPET,RCP85,MAM,2061-2090,precip,43.85744
NARAYANPET,RCP85,MAM,2061-2090,tmean,3.8436043
NARAYANPET,RCP85,MAM,2061-2090,tmax,3.373244
NARAYANPET,RCP85,MAM,2061-2090,tmin,3.9800293
NALGONDA,RCP45,Annual,2021-2050,precip,12.37005
NALGONDA,RCP45,Annual,2021-2050,tmean,1.3178742
NALGONDA,RCP45,Annual,2021-2050,tmax,1.609249
NALGONDA,RCP45,Annual,2021-2050,tmin,1.3437777
NALGONDA,RCP45,Annual,2061-2090,precip,25.899746
NALGONDA,RCP45,Annual,2061-2090,tmean,2.0284324
NALGONDA,RCP45,Annual,2061-2090,tmax,1.9230398
NALGONDA,RCP45,Annual,2061-2090,tmin,2.0420628
NALGONDA,RCP45,JJAS,2021-2050,precip,1.9248421
NALGONDA,RCP45,JJAS,2021-2050,tmean,1.1899273
NALGONDA,RCP45,JJAS,2021-2050,tmax,1.5712845
NALGONDA,RCP45,JJAS,2021-2050,tmin,1.202647
NALGONDA,RCP45,JJAS,2061-2090,precip,11.559916
NALGONDA,RCP45,JJAS,2061-2090,tmean,1.8758047
NALGONDA,RCP45,JJAS,2061-2090,tmax,1.9601474
NALGONDA,RCP45,JJAS,2061-2090,tmin,1.7675617
NALGONDA,RCP45,ON,2021-2050,precip,27.213457
NALGONDA,RCP45,ON,2021-2050,tmean,1.0935202
NALGONDA,RCP45,ON,2021-2050,tmax,1.5919971
NALGONDA,RCP45,ON,2021-2050,tmin,1.1630368
NALGONDA,RCP45,ON,2061-2090,precip,48.495872
NALGONDA,RCP45,ON,2061-2090,tmean,1.7472944
NALGONDA,RCP45,ON,2061-2090,tmax,1.6519985
NALGONDA,RCP45,ON,2061-2090,tmin,1.9185209
NALGONDA,RCP45,DJF,2021-2050,precip,-2.2051258
NALGONDA,RCP45,DJF,2021-2050,tmean,1.3840377
NALGONDA,RCP45,DJF,2021-2050,tmax,1.8706381
NALGONDA,RCP45,DJF,2021-2050,tmin,1.5202849
NALGONDA,RCP45,DJF,2061-2090,precip,14.683603
NALGONDA,RCP45,DJF,2061-2090,tmean,2.159728
NALGONDA,RCP45,DJF,2061-2090,tmax,2.103207
NALGONDA,RCP45,DJF,2061-2090,tmin,2.3077326
NALGONDA,RCP45,MAM,2021-2050,precip,30.976566
NALGONDA,RCP45,MAM,2021-2050,tmean,1.5718762
NALGONDA,RCP45,MAM,2021-2050,tmax,1.40998
NALGONDA,RCP45,MAM,2021-2050,tmin,1.4759386
NALGONDA,RCP45,MAM,2061-2090,precip,41.17157
NALGONDA,RCP45,MAM,2061-2090,tmean,2.288066
NALGONDA,RCP45,MAM,2061-2090,tmax,1.8740895
NALGONDA,RCP45,MAM,2061-2090,tmin,2.2247555
NALGONDA,RCP85,Annual,2021-2050,precip,15.740206
NALGONDA,RCP85,Annual,2021-2050,tmean,1.4785856
NALGONDA,RCP85,Annual,2021-2050,tmax,1.8279672
NALGONDA,RCP85,Annual,2021-2050,tmin,1.5592391
NALGONDA,RCP85,Annual,2061-2090,precip,22.52361
NALGONDA,RCP85,Annual,2061-2090,tmean,3.3380275
NALGONDA,RCP85,Annual,2061-2090,tmax,3.4458697
NALGONDA,RCP85,Annual,2061-2090,tmin,3.588228
NALGONDA,RCP85,JJAS,2021-2050,precip,6.4774904
NALGONDA,RCP85,JJAS,2021-2050,tmean,1.3282492
NALGONDA,RCP85,JJAS,2021-2050,tmax,1.765702
NALGONDA,RCP85,JJAS,2021-2050,tmin,1.4175446
NALGONDA,RCP85,JJAS,2061-2090,precip,11.725735
NALGONDA,RCP85,JJAS,2061-2090,tmean,3.1165218
NALGONDA,RCP85,JJAS,2061-2090,tmax,3.3604097
NALGONDA,RCP85,JJAS,2061-2090,tmin,3.2728221
NALGONDA,RCP85,ON,2021-2050,precip,46.333725
NALGONDA,RCP85,ON,2021-2050,tmean,1.2893939
NALGONDA,RCP85,ON,2021-2050,tmax,1.8281145
NALGONDA,RCP85,ON,2021-2050,tmin,1.4418402
NALGONDA,RCP85,ON,2061-2090,precip,61.15989
NALGONDA,RCP85,ON,2061-2090,tmean,2.9123874
NALGONDA,RCP85,ON,2061-2090,tmax,3.1017752
NALGONDA,RCP85,ON,2061-2090,tmin,3.3885245
NALGONDA,RCP85,DJF,2021-2050,precip,5.155839
NALGONDA,RCP85,DJF,2021-2050,tmean,1.475283
NALGONDA,RCP85,DJF,2021-2050,tmax,2.1373792
NALGONDA,RCP85,DJF,2021-2050,tmin,1.6562973
NALGONDA,RCP85,DJF,2061-2090,precip,4.1851726
NALGONDA,RCP85,DJF,2061-2090,tmean,3.494578
NALGONDA,RCP85,DJF,2061-2090,tmax,3.8804498
NALGONDA,RCP85,DJF,2061-2090,tmin,3.9127254
NALGONDA,RCP85,MAM,2021-2050,precip,18.279179
NALGONDA,RCP85,MAM,2021-2050,tmean,1.8084646
NALGONDA,RCP85,MAM,2021-2050,tmax,1.6014767
NALGONDA,RCP85,MAM,2021-2050,tmin,1.729373
NALGONDA,RCP85,MAM,2061-2090,precip,29.501692
NALGONDA,RCP85,MAM,2061-2090,tmean,3.7605777
NALGONDA,RCP85,MAM,2061-2090,tmax,3.354632
NALGONDA,RCP85,MAM,2061-2090,tmin,3.8174071
MIRYALAGUDA,RCP45,Annual,2021-2050,precip,9.000538
MIRYALAGUDA,RCP45,Annual,2021-2050,tmean,1.288377
MIRYALAGUDA,RCP45,Annual,2021-2050,tmax,1.6050866
MIRYALAGUDA,RCP45,Annual,2021-2050,tmin,1.3172576
MIRYALAGUDA,RCP45,Annual,2061-2090,precip,23.878735
MIRYALAGUDA,RCP45,Annual,2061-2090,tmean,1.9922011
MIRYALAGUDA,RCP45,Annual,2061-2090,tmax,1.930429
MIRYALAGUDA,RCP45,Annual,2061-2090,tmin,2.0081077
MIRYALAGUDA,RCP45,JJAS,2021-2050,precip,1.3176795
MIRYALAGUDA,RCP45,JJAS,2021-2050,tmean,1.1764269
MIRYALAGUDA,RCP45,JJAS,2021-2050,tmax,1.5920591
MIRYALAGUDA,RCP45,JJAS,2021-2050,tmin,1.2167056
MIRYALAGUDA,RCP45,JJAS,2061-2090,precip,9.824486
MIRYALAGUDA,RCP45,JJAS,2061-2090,tmean,1.8601992
MIRYALAGUDA,RCP45,JJAS,2061-2090,tmax,1.976367
MIRYALAGUDA,RCP45,JJAS,2061-2090,tmin,1.7715616
MIRYALAGUDA,RCP45,ON,2021-2050,precip,25.355997
MIRYALAGUDA,RCP45,ON,2021-2050,tmean,1.0719538
MIRYALAGUDA,RCP45,ON,2021-2050,tmax,1.5852699
MIRYALAGUDA,RCP45,ON,2021-2050,tmin,1.1298366
MIRYALAGUDA,RCP45,ON,2061-2090,precip,44.66493
MIRYALAGUDA,RCP45,ON,2061-2090,tmean,1.7377124
MIRYALAGUDA,RCP45,ON,2061-2090,tmax,1.6923842
MIRYALAGUDA,RCP45,ON,2061-2090,tmin,1.8899803
MIRYALAGUDA,RCP45,DJF,2021-2050,precip,-5.5626783
MIRYALAGUDA,RCP45,DJF,2021-2050,tmean,1.3484141
MIRYALAGUDA,RCP45,DJF,2021-2050,tmax,1.8312073
MIRYALAGUDA,RCP45,DJF,2021-2050,tmin,1.4587815
MIRYALAGUDA,RCP45,DJF,2061-2090,precip,14.932093
MIRYALAGUDA,RCP45,DJF,2061-2090,tmean,2.1297526
MIRYALAGUDA,RCP45,DJF,2061-2090,tmax,2.0928059
MIRYALAGUDA,RCP45,DJF,2061-2090,tmin,2.2611942
MIRYALAGUDA,RCP45,MAM,2021-2050,precip,22.903925
MIRYALAGUDA,RCP45,MAM,2021-2050,tmean,1.5218887
MIRYALAGUDA,RCP45,MAM,2021-2050,tmax,1.4095471
MIRYALAGUDA,RCP45,MAM,2021-2050,tmin,1.4347508
MIRYALAGUDA,RCP45,MAM,2061-2090,precip,37.706917
MIRYALAGUDA,RCP45,MAM,2061-2090,tmean,2.2003107
MIRYALAGUDA,RCP45,MAM,2061-2090,tmax,1.8654976
MIRYALAGUDA,RCP45,MAM,2061-2090,tmin,2.1491675
MIRYALAGUDA,RCP85,Annual,2021-2050,precip,13.795826
MIRYALAGUDA,RCP85,Annual,2021-2050,tmean,1.4439142
MIRYALAGUDA,RCP85,Annual,2021-2050,tmax,1.8173574
MIRYALAGUDA,RCP85,Annual,2021-2050,tmin,1.527468
MIRYALAGUDA,RCP85,Annual,2061-2090,precip,19.40046
MIRYALAGUDA,RCP85,Annual,2061-2090,tmean,3.284698
MIRYALAGUDA,RCP85,Annual,2061-2090,tmax,3.4234962
MIRYALAGUDA,RCP85,Annual,2061-2090,tmin,3.5294933
MIRYALAGUDA,RCP85,JJAS,2021-2050,precip,5.5134354
MIRYALAGUDA,RCP85,JJAS,2021-2050,tmean,1.3108451
MIRYALAGUDA,RCP85,JJAS,2021-2050,tmax,1.7790217
MIRYALAGUDA,RCP85,JJAS,2021-2050,tmin,1.4267781
MIRYALAGUDA,RCP85,JJAS,2061-2090,precip,9.831356
MIRYALAGUDA,RCP85,JJAS,2061-2090,tmean,3.115864
MIRYALAGUDA,RCP85,JJAS,2061-2090,tmax,3.3728328
MIRYALAGUDA,RCP85,JJAS,2061-2090,tmin,3.2833889
MIRYALAGUDA,RCP85,ON,2021-2050,precip,44.56923
MIRYALAGUDA,RCP85,ON,2021-2050,tmean,1.2797666
MIRYALAGUDA,RCP85,ON,2021-2050,tmax,1.8247857
MIRYALAGUDA,RCP85,ON,2021-2050,tmin,1.4087701
MIRYALAGUDA,RCP85,ON,2061-2090,precip,56.82357
MIRYALAGUDA,RCP85,ON,2061-2090,tmean,2.9093022
MIRYALAGUDA,RCP85,ON,2061-2090,tmax,3.1116796
MIRYALAGUDA,RCP85,ON,2061-2090,tmin,3.3454018
MIRYALAGUDA,RCP85,DJF,2021-2050,precip,5.3472805
MIRYALAGUDA,RCP85,DJF,2021-2050,tmean,1.4391851
MIRYALAGUDA,RCP85,DJF,2021-2050,tmax,2.0916429
MIRYALAGUDA,RCP85,DJF,2021-2050,tmin,1.5978067
MIRYALAGUDA,RCP85,DJF,2061-2090,precip,2.5467074
MIRYALAGUDA,RCP85,DJF,2061-2090,tmean,3.4322863
MIRYALAGUDA,RCP85,DJF,2061-2090,tmax,3.8090873
